SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Townhouse,26 Jennifer Pl,San Francisco,CA,94107,1099000,3,2.0,San Francisco,1484,17082,2000,3,741,129,Active,,,https://www.redfin.com/CA/San-Francisco/26-Jennifer-Pl-94107/home/12397298,San Francisco MLS,423726346,N,Y,37.7800355,-122.4023889
MLS Listing,,Condo/Co-op,152 Lombard St #507,San Francisco,CA,94111,1099000,2,2.0,San Francisco,1206,94533,1975,12,911,1285,Active,March-18-2023 02:00 PM,March-18-2023 04:00 PM,https://www.redfin.com/CA/San-Francisco/152-Lombard-St-94111/unit-507/home/1330360,San Francisco MLS,423723570,N,Y,37.8043962,-122.4041505
MLS Listing,,Single Family Residential,45 Ney St,San Francisco,CA,94112,998000,3,2.0,San Francisco,1250,2495,1918,30,798,,Active,,,https://www.redfin.com/CA/San-Francisco/45-Ney-St-94112/home/1371342,San Francisco MLS,423720117,N,Y,37.7301531,-122.4292632
MLS Listing,,Condo/Co-op,1 Hawthorne St Unit 15B,San Francisco,CA,94105,630000,1,1.0,San Francisco,558,,2010,30,1129,849,Active,,,https://www.redfin.com/CA/San-Francisco/1-Hawthorne-St-94105/unit-15B/home/40399186,San Francisco MLS,423720184,N,Y,37.7857425,-122.3988969
MLS Listing,,Condo/Co-op,250 King St #812,San Francisco,CA,94107,724900,1,1.0,Mission Bay,888,213232,2004,31,816,862,Active,,,https://www.redfin.com/CA/San-Francisco/250-King-St-94107/unit-812/home/22889822,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41017452,N,Y,37.7781222,-122.3932903
MLS Listing,,Condo/Co-op,1075 Market St #211,San Francisco,CA,94103,529000,0,1.0,Market,423,,2018,1,1251,626,Active,,,https://www.redfin.com/CA/San-Francisco/1075-Market-St-94103/unit-211/home/146122166,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41021353,N,Y,37.7805902,-122.4115465
MLS Listing,,Single Family Residential,167 Delano Ave,San Francisco,CA,94112,1299950,3,2.0,San Francisco,1198,5375,1925,1,1085,,Active,March-19-2023 02:00 PM,March-19-2023 04:00 PM,https://www.redfin.com/CA/San-Francisco/167-Delano-Ave-94112/home/698641,San Francisco MLS,423713600,N,Y,37.725604,-122.4409172
MLS Listing,,Multi-Family (5+ Unit),1175 Pine St,San Francisco,CA,94109,2300000,0,,San Francisco,6314,2186,1913,1,364,,Active,,,https://www.redfin.com/CA/San-Francisco/1175-Pine-St-94109/home/1425649,San Francisco MLS,423726844,N,Y,37.790153,-122.4151872
MLS Listing,,Multi-Family (2-4 Unit),25 - 27 Blanken Ave,San Francisco,CA,94134,1350000,4,3.5,San Francisco,3200,1875,1932,1,422,,Active,,,https://www.redfin.com/CA/San-Francisco/25-Blanken-Ave-94134/home/744492,San Francisco MLS,423726002,N,Y,37.7122465,-122.4009421
MLS Listing,,Condo/Co-op,1298 Treat Ave,San Francisco,CA,94110,1250000,4,2.0,San Francisco,1250,4874,1900,1,1000,360,Active,March-14-2023 02:00 PM,March-14-2023 04:00 PM,https://www.redfin.com/CA/San-Francisco/1298-Treat-Ave-94110/home/12311600,San Francisco MLS,422669406,N,Y,37.7493778,-122.4127122
MLS Listing,,Condo/Co-op,48 Terra Vista Ave Unit D,San Francisco,CA,94115,649000,1,1.0,San Francisco,796,3057,1951,1,815,,Active,,,https://www.redfin.com/CA/San-Francisco/48-Terra-Vista-Ave-94115/unit-D/home/11893356,San Francisco MLS,423721401,N,Y,37.7817099,-122.442624
MLS Listing,,Single Family Residential,39 Forest View Dr,San Francisco,CA,94132,1465000,3,2.5,San Francisco,1831,2495,1940,2,800,,Active,,,https://www.redfin.com/CA/San-Francisco/39-Forest-View-Dr-94132/home/839334,San Francisco MLS,423721946,N,Y,37.7334825,-122.4839836
MLS Listing,,Condo/Co-op,250 King St #704,San Francisco,CA,94107,599000,0,1.0,San Francisco,587,213232,2004,2,1020,826,Active,,,https://www.redfin.com/CA/San-Francisco/250-King-St-94107/unit-704/home/8190989,San Francisco MLS,423723483,N,Y,37.7781222,-122.3932903
MLS Listing,,Condo/Co-op,1201 California St #602,San Francisco,CA,94109,1599000,2,2.0,San Francisco,,9462,,2,,1743,Active,,,https://www.redfin.com/CA/San-Francisco/1201-California-St-94109/unit-602/home/12400456,San Francisco MLS,423725100,N,Y,37.790957,-122.4143844
MLS Listing,,Single Family Residential,230 Irving St,San Francisco,CA,94122,1695000,4,3.5,San Francisco,2935,2757,1906,2,578,,Active,,,https://www.redfin.com/CA/San-Francisco/230-Irving-St-94122/home/1883653,San Francisco MLS,423726533,N,Y,37.7645395,-122.4605015
MLS Listing,,Condo/Co-op,1688 Pine St Unit W205,San Francisco,CA,94109,1450000,2,2.0,San Francisco,1200,35482,2016,2,1208,911,Active,March-14-2023 09:30 AM,March-14-2023 11:00 AM,https://www.redfin.com/CA/San-Francisco/1688-Pine-St-94109/unit-W205/home/103924639,San Francisco MLS,423726539,N,Y,37.7895497,-122.4233697
MLS Listing,,Single Family Residential,2880 Green St,San Francisco,CA,94123,11250000,5,5.5,San Francisco,5600,3680,1917,2,2009,,Active,,,https://www.redfin.com/CA/San-Francisco/2880-Green-St-94123/home/1020891,San Francisco MLS,423725536,N,Y,37.794927,-122.4465856
MLS Listing,,Condo/Co-op,1288 Howard St #315,San Francisco,CA,94103,1195000,2,2.0,San Francisco,1011,37143,2022,2,1182,392,Active,,,https://www.redfin.com/CA/San-Francisco/1288-Howard-St-94103/unit-315/home/184682149,San Francisco MLS,423726523,N,Y,37.7752927,-122.4131926
MLS Listing,,Single Family Residential,1400 Lake St,San Francisco,CA,94118,3998000,4,4.5,SAN FRANCISCO,3995,3371,1925,2,1001,,Active,,,https://www.redfin.com/CA/San-Francisco/1400-Lake-St-94118/home/1393349,MLSListings,ML81921253,N,Y,37.7864138,-122.4746533
MLS Listing,,Single Family Residential,22 Fairfield Way,San Francisco,CA,94127,1195000,2,2.0,San Francisco,1296,4120,1928,2,922,,Active,March-14-2023 01:00 PM,March-14-2023 03:00 PM,https://www.redfin.com/CA/San-Francisco/22-Fairfield-Way-94127/home/699849,San Francisco MLS,423726510,N,Y,37.7263797,-122.4632547
MLS Listing,,Single Family Residential,774 Potrero Ave,San Francisco,CA,94110,2400000,3,1.0,San Francisco,1740,2495,1923,2,1379,,Active,,,https://www.redfin.com/CA/San-Francisco/774-Potrero-Ave-94110/home/729741,San Francisco MLS,423726531,N,Y,37.7597059,-122.4072383
MLS Listing,,Single Family Residential,4145 Ulloa St,San Francisco,CA,94116,1500000,6,3.0,San Francisco,1975,4250,1947,2,759,,Active,,,https://www.redfin.com/CA/San-Francisco/4145-Ulloa-St-94116/home/663374,San Francisco MLS,423726526,N,Y,37.7398964,-122.5010788
MLS Listing,,Multi-Family (2-4 Unit),53 Harrington St,San Francisco,CA,94112,979000,5,2.0,SAN FRANCISCO,1880,2500,1916,2,521,,Active,,,https://www.redfin.com/CA/San-Francisco/53-Harrington-St-94112/home/973430,MLSListings,ML81921232,N,Y,37.7256888,-122.4356598
MLS Listing,,Multi-Family (5+ Unit),24 - 34 Jasper Pl,San Francisco,CA,94133,5200000,0,,San Francisco,8012,2603,1906,2,649,,Active,March-14-2023 09:00 AM,March-14-2023 11:00 AM,https://www.redfin.com/CA/San-Francisco/24-Jasper-Pl-94133/home/541396,San Francisco MLS,423724994,N,Y,37.8000276,-122.4081332
MLS Listing,,Condo/Co-op,1163 - 1169 Alabama St Unit 1163A,San Francisco,CA,94110,599000,2,1.0,San Francisco,976,3946,1900,2,614,462,Active,,,https://www.redfin.com/CA/San-Francisco/1163-Alabama-St-94110/unit-1163A/home/184680762,San Francisco MLS,422712984,N,Y,37.7532704,-122.410741
MLS Listing,,Single Family Residential,1219 York St,San Francisco,CA,94110,2300000,4,1.5,San Francisco,1990,2300,1900,2,1156,,Active,,,https://www.redfin.com/CA/San-Francisco/1219-York-St-94110/home/1928710,San Francisco MLS,423726522,N,Y,37.7522302,-122.4079285
MLS Listing,,Single Family Residential,2070 Bush St,San Francisco,CA,94115,4999000,4,2.5,San Francisco,2890,3150,1876,2,1730,,Active,,,https://www.redfin.com/CA/San-Francisco/2070-Bush-St-94115/home/999376,San Francisco MLS,423720114,N,Y,37.7875326,-122.4314279
MLS Listing,,Multi-Family (5+ Unit),1745 Market St,San Francisco,CA,94103,18900000,0,,San Francisco,57448,13422,1909,2,329,,Active,,,https://www.redfin.com/CA/San-Francisco/1745-Market-St-94103/home/1911562,San Francisco MLS,423726259,N,Y,37.7718977,-122.4228952
MLS Listing,,Multi-Family (5+ Unit),425 Hyde St,San Francisco,CA,94109,5450000,0,,San Francisco,18750,6875,1923,2,291,,Active,,,https://www.redfin.com/CA/San-Francisco/425-Hyde-St-94109/home/555608,San Francisco MLS,423726262,N,Y,37.784804,-122.416504
MLS Listing,,Single Family Residential,715 Moultrie St,San Francisco,CA,94110,1149000,2,2.0,San Francisco,,1742,1925,2,,,Active,March-14-2023 02:00 PM,March-14-2023 04:00 PM,https://www.redfin.com/CA/San-Francisco/715-Moultrie-St-94110/home/1193850,San Francisco MLS,423725759,N,Y,37.735794,-122.4159441
MLS Listing,,Condo/Co-op,2846 Sacramento St,San Francisco,CA,94115,1995000,2,2.0,San Francisco,1625,3192,1900,2,1228,500,Active,March-14-2023 10:00 AM,March-14-2023 12:00 PM,https://www.redfin.com/CA/San-Francisco/2846-Sacramento-St-94115/home/1893966,San Francisco MLS,423726271,N,Y,37.7893341,-122.4398011
MLS Listing,,Single Family Residential,104 Collins St,San Francisco,CA,94118,3595000,3,4.0,San Francisco,2614,3702,1954,2,1375,,Active,March-14-2023 11:00 AM,March-14-2023 01:00 PM,https://www.redfin.com/CA/San-Francisco/104-Collins-St-94118/home/2010257,San Francisco MLS,423725896,N,Y,37.7842437,-122.4499307
MLS Listing,,Single Family Residential,33 Rice St,Daly City,CA,94014,1628000,4,3.0,DALY CITY,1988,2775,1927,2,819,,Active,,,https://www.redfin.com/CA/Daly-City/33-Rice-St-94014/home/556234,MLSListings,ML81921200,N,Y,37.7079972,-122.4571844
MLS Listing,,Single Family Residential,77 Jordan Ave,San Francisco,CA,94118,5650000,4,4.5,San Francisco,3555,4000,1908,2,1589,,Active,,,https://www.redfin.com/CA/San-Francisco/77-Jordan-Ave-94118/home/2003586,San Francisco MLS,422706014,N,Y,37.7844423,-122.4571402
MLS Listing,,Condo/Co-op,999 Green St #2905,San Francisco,CA,94133,6200000,2,2.0,San Francisco,,,,2,,3343,Active,,,https://www.redfin.com/CA/San-Francisco/999-Green-St-94133/unit-2905/home/2020683,San Francisco MLS,423717524,N,Y,37.7984858,-122.4151576
MLS Listing,,Condo/Co-op,766 Harrison St #706,San Francisco,CA,94107,375000,0,1.0,San Francisco,,6880,2008,2,,283,Active,,,https://www.redfin.com/CA/San-Francisco/766-Harrison-St-94107/unit-706/home/40138783,San Francisco MLS,423723003,N,Y,37.7816524,-122.3991845
MLS Listing,,Single Family Residential,47 Richland Ave,San Francisco,CA,94110,895000,4,2.0,San Francisco,1570,2500,1904,2,570,,Active,March-13-2023 11:00 AM,March-13-2023 12:00 PM,https://www.redfin.com/CA/San-Francisco/47-Richland-Ave-94110/home/1345919,San Francisco MLS,423725850,N,Y,37.7361768,-122.4255119
MLS Listing,,Condo/Co-op,2925 California St #3,San Francisco,CA,94115,749000,2,1.0,San Francisco,996,3781,1980,2,752,375,Active,,,https://www.redfin.com/CA/San-Francisco/2925-California-St-94115/unit-3/home/184679575,BAREIS,423726519,N,Y,37.7874742,-122.4431056
MLS Listing,,Condo/Co-op,219 Brannan St Unit 4J,San Francisco,CA,94107,1149000,2,2.0,San Francisco,1141,82966,2000,2,1007,1368,Active,March-14-2023 10:00 AM,March-14-2023 11:00 AM,https://www.redfin.com/CA/San-Francisco/219-Brannan-St-94107/unit-4J/home/1641194,San Francisco MLS,423726225,N,Y,37.782856,-122.390344
MLS Listing,,Condo/Co-op,909 Divisadero St,San Francisco,CA,94115,1925000,3,2.0,San Francisco,2101,2461,1900,2,916,328,Active,,,https://www.redfin.com/CA/San-Francisco/909-Divisadero-St-94115/home/12277440,San Francisco MLS,423723500,N,Y,37.7781704,-122.4386179
MLS Listing,,Condo/Co-op,3319 Divisadero St,San Francisco,CA,94123,1895000,2,1.5,San Francisco,1455,2343,1927,2,1302,219,Active,March-14-2023 10:00 AM,March-14-2023 12:00 PM,https://www.redfin.com/CA/San-Francisco/3319-Divisadero-St-94123/home/1209588,San Francisco MLS,423718954,N,Y,37.8003011,-122.4431576
MLS Listing,,Single Family Residential,430 Arch St,San Francisco,CA,94132,1349000,3,1.0,San Francisco,,2500,1946,2,,,Active,,,https://www.redfin.com/CA/San-Francisco/430-Arch-St-94132/home/823430,San Francisco MLS,423725432,N,Y,37.7185023,-122.4669475
MLS Listing,,Single Family Residential,92 Putnam St,San Francisco,CA,94110,1495000,2,1.0,San Francisco,1115,1750,1937,2,1341,,Active,March-14-2023 02:00 PM,March-14-2023 04:00 PM,https://www.redfin.com/CA/San-Francisco/92-Putnam-St-94110/home/763259,San Francisco MLS,423725760,N,Y,37.7383649,-122.4110326
MLS Listing,,Condo/Co-op,3301 - 3311 Cesar Chavez St Unit 3309A,San Francisco,CA,94110,865000,2,2.0,San Francisco,1030,6300,1905,2,840,565,Active,,,https://www.redfin.com/CA/San-Francisco/3301-Cesar-Chavez-St-94110/unit-3309A/home/184679083,San Francisco MLS,423725870,N,Y,37.7479497,-122.4161178
MLS Listing,,Condo/Co-op,280 Spear St Unit 34C,San Francisco,CA,94105,1999000,2,2.0,San Francisco,1212,47916,2022,2,1649,1378,Active,,,https://www.redfin.com/CA/San-Francisco/280-Spear-St-94105/unit-34C/home/184679046,San Francisco MLS,423726517,N,Y,37.7901615,-122.3913352
MLS Listing,,Single Family Residential,75 Navajo Ave,San Francisco,CA,94112,1690000,4,4.0,San Francisco,2085,2182,1930,2,811,,Active,,,https://www.redfin.com/CA/San-Francisco/75-Navajo-Ave-94112/home/818053,San Francisco MLS,423722752,N,Y,37.7202455,-122.4444904
MLS Listing,,Condo/Co-op,786 Minna St #9,San Francisco,CA,94103,695000,2,2.5,San Francisco,1460,4873,1999,2,476,540,Active,,,https://www.redfin.com/CA/San-Francisco/786-Minna-St-94103/unit-9/home/12396758,San Francisco MLS,423726131,N,Y,37.7761928,-122.4139198
MLS Listing,,Condo/Co-op,1238 Sutter St #702,San Francisco,CA,94109,589000,0,1.0,San Francisco,,,2018,2,,536,Active,March-14-2023 09:00 AM,March-14-2023 11:00 AM,https://www.redfin.com/CA/San-Francisco/1238-Sutter-St-94109/unit-702/home/160424134,San Francisco MLS,423725701,N,Y,37.7880028,-122.4208442
MLS Listing,,Single Family Residential,883 39th Ave,San Francisco,CA,94121,1698888,4,2.5,San Francisco,2400,2247,1925,2,708,,Active,March-14-2023 11:00 AM,March-14-2023 01:00 PM,https://www.redfin.com/CA/San-Francisco/883-39th-Ave-94121/home/1860134,San Francisco MLS,423726509,N,Y,37.7722179,-122.4994586
MLS Listing,,Condo/Co-op,1590 Funston Ave,San Francisco,CA,94122,1599000,3,2.0,San Francisco,1750,1750,1946,2,914,,Active,,,https://www.redfin.com/CA/San-Francisco/1590-Funston-Ave-94122/home/184675806,San Francisco MLS,423725816,N,Y,37.7585021,-122.4700432
MLS Listing,,Multi-Family (2-4 Unit),349 - 351 Mississippi St,San Francisco,CA,94107,1800000,4,4.0,San Francisco,2076,2495,1900,2,867,,Active,,,https://www.redfin.com/CA/San-Francisco/349-Mississippi-St-94107/home/734151,San Francisco MLS,423718381,N,Y,37.7617651,-122.3942041
MLS Listing,,Condo/Co-op,1592 Funston Ave,San Francisco,CA,94122,1399000,2,2.5,San Francisco,1365,1750,1946,2,1025,,Active,,,https://www.redfin.com/CA/San-Francisco/1592-Funston-Ave-94122/home/184675805,San Francisco MLS,423725821,N,Y,37.7584679,-122.4701096
MLS Listing,,Single Family Residential,47 Arroyo Way,San Francisco,CA,94127,1499000,3,2.0,San Francisco,1411,2509,1948,2,1062,,Active,March-14-2023 01:00 PM,March-14-2023 03:00 PM,https://www.redfin.com/CA/San-Francisco/47-Arroyo-Way-94127/home/1661897,San Francisco MLS,423725311,N,Y,37.7386833,-122.4468468
MLS Listing,,Multi-Family (2-4 Unit),3969 - 3971 Cesar Chavez St,San Francisco,CA,94131,2195000,5,,San Francisco,3882,3419,1929,2,565,,Active,March-14-2023 12:00 PM,March-14-2023 02:00 PM,https://www.redfin.com/CA/San-Francisco/3969-Cesar-Chavez-St-94131/home/184675804,San Francisco MLS,423720180,N,Y,37.7473617,-122.4285004
MLS Listing,,Townhouse,3 Topaz Way,San Francisco,CA,94131,1580000,3,2.5,San Francisco,2087,4351,,2,757,350,Active,,,https://www.redfin.com/CA/San-Francisco/3-Topaz-Way-94131/home/11743387,San Francisco MLS,423726089,N,Y,37.7429201,-122.437838
MLS Listing,,Single Family Residential,124 Lily St,San Francisco,CA,94102,3595000,4,4.0,SAN FRANCISCO,2798,1394,2009,2,1285,,Active,,,https://www.redfin.com/CA/San-Francisco/124-Lily-St-94102/home/25675664,MLSListings,ML81921168,N,Y,37.7746049,-122.4230785
MLS Listing,,Condo/Co-op,188 Minna St Unit 37B,San Francisco,CA,94105,2600000,2,2.0,San Francisco,1639,33056,2005,3,1586,2747,Active,,,https://www.redfin.com/CA/San-Francisco/188-Minna-St-94105/unit-37B/home/22894750,San Francisco MLS,423726513,N,Y,37.7861799,-122.4012974
MLS Listing,,Condo/Co-op,601 4th St #206,San Francisco,CA,94107,950000,1,1.0,San Francisco,1125,42148,1916,3,844,610,Active,March-14-2023 09:00 AM,March-14-2023 11:00 AM,https://www.redfin.com/CA/San-Francisco/601-4th-St-94107/unit-206/home/12396419,San Francisco MLS,423726006,N,Y,37.778254,-122.3958876
MLS Listing,,Condo/Co-op,400 Beale St #2104,San Francisco,CA,94105,795000,1,1.0,San Francisco,832,27581,2001,3,956,1027,Active,,,https://www.redfin.com/CA/San-Francisco/400-Beale-St-94105/unit-2104/home/12399993,San Francisco MLS,423726506,N,Y,37.7870715,-122.3909973
